folder,file,oblast,area-m2
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17JUN2022,Mykolayiv,568334476.9711959
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17JUN2022,Odessa,185959.6443824565
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17JUN2022,Sevastopol',772079982.3848995
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17JUN2022,Zaporizhzhya,18332432597.85943
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17NOV2022,Crimea,26295127342.56908
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17NOV2022,Dnipropetrovs'k,12844370.365240857
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17NOV2022,Donets'k,13688403627.551918
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17NOV2022,Kharkiv,430458131.91570604
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17NOV2022,Kherson,18949168613.42861
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17NOV2022,Luhans'k,25496410975.131435
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17NOV2022,Sevastopol',772078813.463596
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17NOV2022,Zaporizhzhya,18983910980.803658
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17OCT2022,Crimea,26295127828.44732
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17OCT2022,Dnipropetrovs'k,12844340.515815772
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17OCT2022,Donets'k,13734643142.865986
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17OCT2022,Kharkiv,445836142.2752763
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17OCT2022,Kherson,21814260329.01499
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17OCT2022,Luhans'k,25691855856.700237
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17OCT2022,Mykolayiv,559436372.0329462
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17OCT2022,Sevastopol',772078933.1909835
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17OCT2022,Zaporizhzhya,18983910831.565456
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17SEP2022,Crimea,26295129041.708244
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17SEP2022,Dnipropetrovs'k,12844265.417754052
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17SEP2022,Donets'k,14473881876.2377
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17SEP2022,Kharkiv,1799973219.216793
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17SEP2022,Kherson,22999269304.258907
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17SEP2022,Luhans'k,26488891956.956604
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17SEP2022,Mykolayiv,559436298.9342816
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17SEP2022,Sevastopol',772079232.4605672
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO17SEP2022,Zaporizhzhya,18983910453.381397
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18APR2022,Crimea,25466887569.579254
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18APR2022,Dnipropetrovs'k,12844077.587800678
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18APR2022,Donets'k,12124147520.80903
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18APR2022,Kharkiv,9605881800.360914
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18APR2022,Kherson,19462967391.392746
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18APR2022,Luhans'k,20525450472.420235
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18APR2022,Odessa,185959.6443824565
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18APR2022,Sevastopol',772079982.3848995
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18APR2022,Zaporizhzhya,18321062044.33186
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18AUG2022,Crimea,25466886175.589756
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18AUG2022,Dnipropetrovs'k,12844164.290250735
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18AUG2022,Donets'k,14836802411.245445
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18AUG2022,Kharkiv,9330570199.085236
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18AUG2022,Kherson,23595507190.24247
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18AUG2022,Luhans'k,26591315895.40355
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18AUG2022,Mykolayiv,571316464.4295807
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18AUG2022,Sevastopol',772079636.469703
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18AUG2022,Zaporizhzhya,18983909945.636974
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUL2022,Crimea,25466886781.677185
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUL2022,Dnipropetrovs'k,12844126.267664194
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUL2022,Donets'k,13765534754.055826
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUL2022,Kharkiv,9222241856.215528
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUL2022,Kherson,23615037579.981373
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUL2022,Luhans'k,26563233152.12529
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUL2022,Mykolayiv,568334535.3265734
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUL2022,Sevastopol',772079786.0814159
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUL2022,Zaporizhzhya,18347334871.041058
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUN2022,Crimea,25466887569.579254
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUN2022,Dnipropetrovs'k,12995244.028821347
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUN2022,Donets'k,13472089792.157822
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUN2022,Kharkiv,9111465284.75868
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUN2022,Kherson,23717382079.046356
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUN2022,Luhans'k,25359809080.823414
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUN2022,Mykolayiv,568334476.9711959
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUN2022,Odessa,185959.6443824565
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUN2022,Sevastopol',772079982.3848995
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18JUN2022,Zaporizhzhya,18332432597.85943
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Chernihiv,13813617071.794071
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Crimea,25473590740.452515
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Dnipropetrovs'k,12844077.587800678
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Donets'k,9495450879.185198
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Kharkiv,6575612001.463076
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Kherson,20773207047.1616
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Kiev,4419675793.949243
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Luhans'k,13596991711.5166
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Mykolayiv,15029937.860643605
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Odessa,185959.6443824565
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Sevastopol',772079982.3848995
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Sumy,13503781784.490921
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Zaporizhzhya,13703483687.891897
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18MAR2022,Zhytomyr,6376864.70385707
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18NOV2022,Crimea,26295127342.56908
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18NOV2022,Dnipropetrovs'k,12844370.365240857
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18NOV2022,Donets'k,13688403627.551918
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18NOV2022,Kharkiv,430458131.91570604
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18NOV2022,Kherson,18949168613.42861
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18NOV2022,Luhans'k,25496410975.131435
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18NOV2022,Sevastopol',772078813.463596
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18NOV2022,Zaporizhzhya,18983910980.803658
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18OCT2022,Crimea,26295127828.44732
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18OCT2022,Dnipropetrovs'k,12844340.515815772
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18OCT2022,Donets'k,13734643142.865986
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18OCT2022,Kharkiv,445836142.2752763
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18OCT2022,Kherson,21814260329.01499
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18OCT2022,Luhans'k,25691855856.700237
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18OCT2022,Mykolayiv,559436372.0329462
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18OCT2022,Sevastopol',772078933.1909835
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18OCT2022,Zaporizhzhya,18983910831.565456
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18SEP2022,Crimea,26295129041.708244
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18SEP2022,Dnipropetrovs'k,12844265.417754052
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18SEP2022,Donets'k,14473881876.2377
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18SEP2022,Kharkiv,1799973219.216793
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18SEP2022,Kherson,22966732286.719
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18SEP2022,Luhans'k,26488891956.956604
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18SEP2022,Mykolayiv,559436298.9342816
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18SEP2022,Sevastopol',772079232.4605672
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO18SEP2022,Zaporizhzhya,18983910453.381397
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19APR2022,Crimea,25466887569.579254
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19APR2022,Dnipropetrovs'k,12844077.587800678
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19APR2022,Donets'k,12124147520.80903
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19APR2022,Kharkiv,9286511287.219307
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19APR2022,Kherson,19462967391.392746
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19APR2022,Luhans'k,20525450472.420235
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19APR2022,Odessa,185959.6443824565
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19APR2022,Sevastopol',772079982.3848995
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19APR2022,Zaporizhzhya,18321062044.33186
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19AUG2022,Crimea,25466886175.589756
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19AUG2022,Dnipropetrovs'k,12844164.290250735
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19AUG2022,Donets'k,14836802411.245445
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19AUG2022,Kharkiv,9330570199.085236
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19AUG2022,Kherson,23595507190.24247
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19AUG2022,Luhans'k,26591315895.40355
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19AUG2022,Mykolayiv,571316464.4295807
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19AUG2022,Sevastopol',772079636.469703
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19AUG2022,Zaporizhzhya,18983909945.636974
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUL2022,Crimea,25466886781.677185
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUL2022,Dnipropetrovs'k,12844126.267664194
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUL2022,Donets'k,13765534754.055826
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUL2022,Kharkiv,9222241856.215528
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUL2022,Kherson,23615037579.981373
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUL2022,Luhans'k,26563233152.12529
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUL2022,Mykolayiv,568334535.3265734
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUL2022,Sevastopol',772079786.0814159
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUL2022,Zaporizhzhya,18347334871.041058
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUN2022,Crimea,25466887569.579254
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUN2022,Dnipropetrovs'k,12995244.028821347
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUN2022,Donets'k,13472089792.157822
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUN2022,Kharkiv,9111465284.75868
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUN2022,Kherson,23717382079.046356
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUN2022,Luhans'k,25359809080.823414
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUN2022,Mykolayiv,568334476.9711959
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUN2022,Odessa,185959.6443824565
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUN2022,Sevastopol',772079982.3848995
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19JUN2022,Zaporizhzhya,18332432597.85943
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Chernihiv,13813617071.794071
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Crimea,25473590740.452515
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Dnipropetrovs'k,12844077.587800678
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Donets'k,9495450879.185198
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Kharkiv,6575612001.463076
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Kherson,20773207047.1616
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Kiev,4419675793.949243
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Luhans'k,13596991711.5166
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Mykolayiv,15029937.860643605
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Odessa,185959.6443824565
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Sevastopol',772079982.3848995
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Sumy,13503781784.490921
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Zaporizhzhya,13703483687.891897
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19MAR2022,Zhytomyr,6376864.70385707
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19May2022,Crimea,25466887569.579254
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19May2022,Dnipropetrovs'k,12844077.587800678
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19May2022,Donets'k,12444255693.692831
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19May2022,Kharkiv,9220290704.114372
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19May2022,Kherson,23622581789.770943
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19May2022,Luhans'k,24469363705.922367
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19May2022,Mykolayiv,588023275.841892
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19May2022,Odessa,185959.6443824565
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19May2022,Sevastopol',772079982.3848995
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19May2022,Zaporizhzhya,18317948020.881924
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19NOV2022,Crimea,26295127342.56908
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19NOV2022,Dnipropetrovs'k,12844370.365240857
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19NOV2022,Donets'k,13688403627.551918
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19NOV2022,Kharkiv,430458131.91570604
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19NOV2022,Kherson,18949168613.42861
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19NOV2022,Luhans'k,25496410975.131435
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19NOV2022,Sevastopol',772078813.463596
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19NOV2022,Zaporizhzhya,18983910980.803658
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19OCT2022,Crimea,26295127828.44732
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19OCT2022,Dnipropetrovs'k,12844340.515815772
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19OCT2022,Donets'k,13734643142.865986
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19OCT2022,Kharkiv,445836142.2752763
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19OCT2022,Kherson,21814260329.01499
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19OCT2022,Luhans'k,25691855856.700237
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19OCT2022,Mykolayiv,559436372.0329462
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19OCT2022,Sevastopol',772078933.1909835
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19OCT2022,Zaporizhzhya,18983910831.565456
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19SEP2022,Crimea,26295129041.708244
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19SEP2022,Dnipropetrovs'k,12844265.417754052
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19SEP2022,Donets'k,14473881876.2377
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19SEP2022,Kharkiv,1799973219.216793
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19SEP2022,Kherson,22966732286.719
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19SEP2022,Luhans'k,26488891956.956604
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19SEP2022,Mykolayiv,559436298.9342816
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19SEP2022,Sevastopol',772079232.4605672
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO19SEP2022,Zaporizhzhya,18983910453.381397
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Chernihiv,12742148037.075714
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Crimea,25473590740.452515
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Donets'k,8681065210.096146
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Kharkiv,9134411699.608751
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Kherson,17776540647.388504
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Kiev City,13498445.94192583
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Kiev,6319260735.346765
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Luhans'k,13482313346.665586
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Mykolayiv,1457379568.5812314
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Odessa,185959.64438207744
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Sevastopol',772079982.3848995
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Sumy,10251257179.832003
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Zaporizhzhya,12188808211.716352
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1Mar2022,Zhytomyr,6376864.70385707
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1NOV2022,Crimea,26295127706.958572
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1NOV2022,Dnipropetrovs'k,12844348.36819132
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1NOV2022,Donets'k,13721084429.266645
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1NOV2022,Kharkiv,445134814.4016149
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1NOV2022,Kherson,21840510981.44377
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1NOV2022,Luhans'k,25691855906.9547
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1NOV2022,Mykolayiv,559436379.7164558
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1NOV2022,Sevastopol',772078903.1989238
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO1NOV2022,Zaporizhzhya,18983910868.975994
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20APR2022,Crimea,25466887569.579254
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20APR2022,Dnipropetrovs'k,12844077.587800678
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20APR2022,Donets'k,12124147520.80903
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20APR2022,Kharkiv,9286511287.219307
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20APR2022,Kherson,22993066522.96889
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20APR2022,Luhans'k,20525450472.420235
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20APR2022,Mykolayiv,328268167.42948693
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20APR2022,Odessa,185959.6443824565
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20APR2022,Sevastopol',772079982.3848995
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20APR2022,Zaporizhzhya,18321062044.33186
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20AUG2022,Crimea,25466885994.31499
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20AUG2022,Dnipropetrovs'k,12844175.213676168
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20AUG2022,Donets'k,14836802340.835787
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20AUG2022,Kharkiv,9330570157.630077
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20AUG2022,Kherson,23595507177.107735
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20AUG2022,Luhans'k,26591316009.548447
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20AUG2022,Mykolayiv,568423504.1416953
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20AUG2022,Sevastopol',772079591.6068045
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20AUG2022,Zaporizhzhya,18983910004.07094
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUL2022,Crimea,25466886781.677185
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUL2022,Dnipropetrovs'k,12844126.267664194
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUL2022,Donets'k,13765534754.055826
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUL2022,Kharkiv,9222241856.215528
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUL2022,Kherson,23615037579.981373
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUL2022,Luhans'k,26563233152.12529
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUL2022,Mykolayiv,568334535.3265734
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUL2022,Sevastopol',772079786.0814159
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUL2022,Zaporizhzhya,18347334871.041058
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUN2022,Crimea,25466887569.579254
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUN2022,Dnipropetrovs'k,12995244.028821347
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUN2022,Donets'k,13472089792.157822
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUN2022,Kharkiv,9111465284.75868
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUN2022,Kherson,23717382079.046356
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUN2022,Luhans'k,25359809080.823414
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUN2022,Mykolayiv,568334476.9711959
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUN2022,Odessa,185959.6443824565
Russian_CoT_in_Ukraine_Shapefiles,UkraineControlMapAO20JUN2022,Sevastopol',772079982.3848995
